%count	fx
15	109234924569.749313
30	100650994696.064758
45	100650994696.064758
60	95871151485.568924
75	95871151485.568924
90	91799777386.451157
105	91799777386.451157
120	91799777386.451157
135	91799777386.451157
150	91799777386.451157
300	90706063960.699768
450	90706063960.699768
600	82562167218.315659
750	82562167218.315659
900	82562167218.315659
1050	77373807240.257950
1200	77373807240.257950
1350	77373807240.257950
1500	77373807240.257950
