%count	fx
5	3493.519464
10	3493.519464
15	1930.195486
20	1930.195486
25	1930.195486
30	1930.195486
35	1930.195486
40	1930.195486
45	1930.195486
50	1930.195486
100	1930.195486
150	1930.195486
200	1811.705632
250	1601.216060
300	1601.216060
350	1601.216060
400	1471.247412
450	1471.247412
500	1471.247412
