%count	fx
5	1943.380928
10	1943.380928
15	1943.380928
20	1943.380928
25	1943.380928
30	1943.380928
35	1943.380928
40	1943.380928
45	1943.380928
50	1943.380928
100	1943.380928
150	1943.380928
200	1786.951226
250	1786.951226
300	1786.951226
350	1786.951226
400	1786.951226
450	1786.951226
500	1786.951226
