%count	fx
15	499485536.716577
30	499485536.716577
45	265497377.723752
60	265497377.723752
75	265497377.723752
90	265497377.723752
105	265497377.723752
120	115911894.040666
135	115911894.040666
150	115911894.040666
300	90089818.467160
450	90089818.467160
600	55725247.062280
750	55725247.062280
900	55725247.062280
1050	55725247.062280
1200	55725247.062280
1350	55725247.062280
1500	55725247.062280
