%count	fx
15	60899661.941335
30	9937807.467108
45	243327.762118
60	243327.762118
75	243327.762118
90	243327.762118
105	243327.762118
120	243327.762118
135	243327.762118
150	243327.762118
300	192870.482553
450	192870.482553
600	192870.482553
750	144684.468725
900	144684.468725
1050	144684.468725
1200	144684.468725
1350	128799.163681
1500	128799.163681
