%count	fx
15	10963.331702
30	9933.784023
45	9933.784023
60	9933.784023
75	9933.784023
90	9933.784023
105	9854.852356
120	9854.852356
135	9854.852356
150	9854.852356
300	9850.902123
450	9697.879733
600	9344.777245
750	9344.777245
900	9344.777245
1050	8218.216852
1200	8218.216852
1350	8218.216852
1500	8218.216852
