%count	fx
15	3391.044693
30	2785.898380
45	2785.898380
60	2785.898380
75	2785.898380
90	2785.898380
105	2785.898380
120	2785.898380
135	2785.898380
150	2266.865892
300	1531.258955
450	1531.258955
600	1531.258955
750	1531.258955
900	1531.258955
1050	1531.258955
1200	1531.258955
1350	1531.258955
1500	1531.258955
