%count	fx
15	17154124.700139
30	17154124.700139
45	17154124.700139
60	17154124.700139
75	7187009.376723
90	7187009.376723
105	3994545.636480
120	3994545.636480
135	3994545.636480
150	2028146.315072
300	654199.454451
450	654199.454451
600	428509.707583
750	189140.203696
900	189140.203696
1050	189140.203696
1200	189140.203696
1350	189140.203696
1500	148901.712671
