%count	fx
15	2349.326475
30	2349.326475
45	2349.326475
60	2349.326475
75	2030.301601
90	2030.301601
105	2030.301601
120	2030.301601
135	2030.301601
150	2030.301601
300	2030.301601
450	2030.301601
600	1876.157493
750	1876.157493
900	1876.157493
1050	1876.157493
1200	1876.157493
1350	1876.157493
1500	1876.157493
