%count	fx
5	3952.435411
10	3478.984908
15	3478.984908
20	3465.101011
25	3310.532920
30	3310.532920
35	3310.532920
40	3273.030488
45	3273.030488
50	3273.030488
100	2852.530945
150	2852.530945
200	2852.530945
250	2852.530945
300	2852.530945
350	2852.530945
400	2787.108076
450	2299.449530
500	2299.449530
