%count	fx
5	1848.658030
10	1848.658030
15	1696.784160
20	1696.784160
25	1696.784160
30	1696.784160
35	1693.424127
40	1693.424127
45	1693.424127
50	1693.424127
100	1625.854009
150	1625.854009
200	1625.854009
250	1625.854009
300	1625.854009
350	1625.854009
400	1625.854009
450	1625.854009
500	1625.854009
