%count	fx
15	122155208878.534225
30	122155208878.534225
45	122155208878.534225
60	118712979992.438568
75	108969058093.907684
90	102587249502.257095
105	102587249502.257095
120	102587249502.257095
135	102587249502.257095
150	102587249502.257095
300	87097159879.127808
450	42221409998.263641
600	42221409998.263641
750	42221409998.263641
900	42221409998.263641
1050	42221409998.263641
1200	42221409998.263641
1350	42221409998.263641
1500	42221409998.263641
