%count	fx
15	11082.993626
30	9433.311740
45	9433.311740
60	9433.311740
75	9433.311740
90	9433.311740
105	9433.311740
120	9433.311740
135	9433.311740
150	9433.311740
300	8552.749763
450	8552.749763
600	8552.749763
750	8552.749763
900	8145.671182
1050	8145.671182
1200	8145.671182
1350	8145.671182
1500	8145.671182
