%count	fx
5	4025.015874
10	3868.997821
15	3304.818486
20	2619.682814
25	2619.682814
30	2619.682814
35	2496.580351
40	2496.580351
45	2496.580351
50	2496.580351
100	2496.580351
150	2496.580351
200	2496.580351
250	2496.580351
300	2496.580351
350	2496.580351
400	2496.580351
450	2496.580351
500	2208.398227
