%count	fx
15	8497717.644439
30	8497717.644439
45	8497717.644439
60	8497717.644439
75	8497717.644439
90	4399722.858219
105	4399722.858219
120	278002.332962
135	278002.332962
150	278002.332962
300	217594.959496
450	151580.210929
600	151580.210929
750	151580.210929
900	151580.210929
1050	123094.314360
1200	123094.314360
1350	123094.314360
1500	123094.314360
