%count	fx
5	45123011620.126923
10	19662613446.424927
15	19546319341.522148
20	16315857197.300436
25	16315857197.300436
30	16315857197.300436
35	16315857197.300436
40	16315857197.300436
45	16315857197.300436
50	16315857197.300436
100	13938589003.994192
150	11317462016.764908
200	11317462016.764908
250	11317462016.764908
300	11317462016.764908
350	11317462016.764908
400	11317462016.764908
450	11317462016.764908
500	11317462016.764908
