%count	fx
15	2630.134251
30	2155.326932
45	2155.326932
60	2155.326932
75	2126.886219
90	2064.155106
105	2064.155106
120	2064.155106
135	2064.155106
150	2064.155106
300	1973.776830
450	1973.776830
600	1973.776830
750	1973.776830
900	1812.681645
1050	1812.681645
1200	1812.681645
1350	1812.681645
1500	1812.681645
