%count	fx
15	259103063.080457
30	259103063.080457
45	259103063.080457
60	259103063.080457
75	259103063.080457
90	259103063.080457
105	115458965.217843
120	115458965.217843
135	115458965.217843
150	115458965.217843
300	115458965.217843
450	115458965.217843
600	115458965.217843
750	115458965.217843
900	115458965.217843
1050	32503683.960745
1200	32503683.960745
1350	32503683.960745
1500	32503683.960745
