%count	fx
15	2974.377908
30	1886.845459
45	1886.845459
60	1794.396883
75	1794.396883
90	1794.396883
105	1794.396883
120	1794.396883
135	1794.396883
150	1794.396883
300	1609.156834
450	1609.156834
600	1609.156834
750	1609.156834
900	1410.878453
1050	1410.878453
1200	1410.878453
1350	1410.878453
1500	1410.878453
