%count	fx
5	3084.317065
10	2500.504176
15	2500.504176
20	2406.283779
25	2406.283779
30	2406.283779
35	2237.419135
40	2237.419135
45	2237.419135
50	2068.153401
100	2068.153401
150	2068.153401
200	2068.153401
250	2068.153401
300	2058.884023
350	1953.276678
400	1953.276678
450	1953.276678
500	1953.276678
