%count	fx
5	43358661514.913338
10	40092902169.687119
15	20675826011.050842
20	20675826011.050842
25	16445622325.903873
30	16445622325.903873
35	10264846710.995697
40	10264846710.995697
45	10264846710.995697
50	10264846710.995697
100	10264846710.995697
150	10264846710.995697
200	10264846710.995697
250	10264846710.995697
300	10264846710.995697
350	10264846710.995697
400	10264846710.995697
450	10264846710.995697
500	10264846710.995697
