%count	fx
5	325606850.236448
10	325606850.236448
15	325606850.236448
20	63556320.643933
25	63556320.643933
30	63556320.643933
35	63556320.643933
40	63556320.643933
45	26272099.788270
50	26272099.788270
100	7864967.069454
150	7864967.069454
200	7864967.069454
250	7864967.069454
300	7864967.069454
350	7864967.069454
400	7864967.069454
450	7864967.069454
500	7864967.069454
