%count	fx
5	5037.941255
10	4262.431349
15	2137.643452
20	2137.643452
25	2137.643452
30	2137.643452
35	2137.643452
40	2137.643452
45	2137.643452
50	2137.643452
100	1998.172213
150	1853.265026
200	1853.265026
250	1853.265026
300	1853.265026
350	1853.265026
400	1853.265026
450	1853.265026
500	1853.265026
