%count	fx
5	16241.836826
10	16241.836826
15	16241.836826
20	16241.836826
25	1882.442462
30	1882.442462
35	1882.442462
40	1882.442462
45	1882.442462
50	1773.842136
100	1773.842136
150	1773.842136
200	1773.842136
250	1773.842136
300	1773.842136
350	1712.671867
400	1712.671867
450	1712.671867
500	1712.671867
