%count	fx
5	1581.706728
10	1536.997378
15	1474.382262
20	1391.672536
25	1391.672536
30	1391.672536
35	1333.648462
40	1333.648462
45	1333.648462
50	1154.876621
100	1154.876621
150	1154.876621
200	1154.876621
250	1153.273321
300	1153.273321
350	1153.273321
400	1151.964024
450	1151.964024
500	1151.964024
