%count	fx
5	3604.981142
10	3257.262542
15	2329.680008
20	2071.897503
25	2071.897503
30	2071.897503
35	2071.897503
40	2071.897503
45	2071.897503
50	2071.897503
100	2071.897503
150	2071.897503
200	1813.949302
250	1813.949302
300	1813.949302
350	1813.949302
400	1813.949302
450	1813.949302
500	1813.949302
