%count	fx
15	2345.623022
30	2150.425508
45	2150.425508
60	2150.425508
75	2123.340988
90	2123.340988
105	2123.340988
120	2123.340988
135	1974.841336
150	1974.841336
300	1887.175189
450	1887.175189
600	1887.175189
750	1887.175189
900	1887.175189
1050	1887.175189
1200	1887.175189
1350	1887.175189
1500	1815.693010
