%count	fx
15	589625078.659562
30	589625078.659562
45	589625078.659562
60	515033749.637784
75	378630436.802783
90	378630436.802783
105	378630436.802783
120	378630436.802783
135	378630436.802783
150	378630436.802783
300	228193599.460914
450	142588573.991315
600	142588573.991315
750	142588573.991315
900	142588573.991315
1050	142588573.991315
1200	142588573.991315
1350	142588573.991315
1500	142588573.991315
