%count	fx
5	300557.922510
10	300557.922510
15	300557.922510
20	300557.922510
25	300557.922510
30	300557.922510
35	300557.922510
40	130334.399201
45	130334.399201
50	130334.399201
100	130334.399201
150	130334.399201
200	50953.002481
250	50953.002481
300	50953.002481
350	50953.002481
400	50953.002481
450	50953.002481
500	50953.002481
