%count	fx
15	4449.585989
30	4274.493430
45	3860.925725
60	3860.925725
75	3860.925725
90	3339.974342
105	3339.974342
120	3339.974342
135	3339.974342
150	3339.974342
300	3300.962868
450	3300.962868
600	3300.962868
750	3300.962868
900	3300.962868
1050	3137.493639
1200	3137.493639
1350	3137.493639
1500	3137.493639
