%count	fx
5	569024.898263
10	4323.442316
15	2898.975995
20	2898.975995
25	2898.975995
30	2898.975995
35	2291.289977
40	2291.289977
45	2289.461654
50	2289.461654
100	1865.419168
150	1865.419168
200	1865.419168
250	1865.419168
300	1865.419168
350	1865.419168
400	1865.419168
450	1523.779382
500	1523.779382
