%count	fx
5	1245925224.448839
10	47903946.736631
15	47903946.736631
20	47903946.736631
25	47903946.736631
30	47903946.736631
35	47903946.736631
40	47903946.736631
45	47903946.736631
50	47903946.736631
100	42807349.688322
150	14812638.503062
200	14812638.503062
250	14812638.503062
300	1196801.322532
350	1196801.322532
400	1196801.322532
450	1196801.322532
500	1196801.322532
