%count	fx
5	215838256.135878
10	38535059.317503
15	21999570.803611
20	21999570.803611
25	6552108.611905
30	6552108.611905
35	6552108.611905
40	6552108.611905
45	6552108.611905
50	6552108.611905
100	6552108.611905
150	6552108.611905
200	6552108.611905
250	6552108.611905
300	6552108.611905
350	6552108.611905
400	6552108.611905
450	6552108.611905
500	5811392.279026
