%count	fx
5	2222.944595
10	2221.487004
15	2175.863331
20	2071.647865
25	2071.647865
30	2071.647865
35	2071.647865
40	2071.647865
45	2071.647865
50	2071.647865
100	2043.766720
150	2043.766720
200	2043.766720
250	2043.766720
300	2043.766720
350	2009.004770
400	2009.004770
450	2009.004770
500	2009.004770
