%count	fx
5	441750526.638741
10	441750526.638741
15	20177575.980799
20	20177575.980799
25	20177575.980799
30	20177575.980799
35	20177575.980799
40	20177575.980799
45	20177575.980799
50	20177575.980799
100	15799159.224496
150	3268239.530024
200	3268239.530024
250	3268239.530024
300	3268239.530024
350	1815258.586146
400	1815258.586146
450	1815258.586146
500	1815258.586146
