%count	fx
5	14046138.092416
10	2308596.358943
15	861826.028841
20	861826.028841
25	861826.028841
30	861826.028841
35	861826.028841
40	861826.028841
45	861826.028841
50	861826.028841
100	351555.982548
150	48594.197555
200	48594.197555
250	48594.197555
300	48594.197555
350	48594.197555
400	25101.923054
450	25101.923054
500	25101.923054
