%count	fx
15	2260.075702
30	2260.075702
45	2260.075702
60	2260.075702
75	2260.075702
90	2260.075702
105	2260.075702
120	2260.075702
135	2177.535504
150	2164.704555
300	1985.508463
450	1985.508463
600	1891.345009
750	1891.345009
900	1891.345009
1050	1875.823872
1200	1875.823872
1350	1875.823872
1500	1875.823872
