%count	fx
15	117440906504.164337
30	81087942933.977646
45	81087942933.977646
60	81087942933.977646
75	81087942933.977646
90	81087942933.977646
105	81087942933.977646
120	81087942933.977646
135	81087942933.977646
150	81087942933.977646
300	77660046758.324890
450	77660046758.324890
600	77660046758.324890
750	75168083624.898926
900	75168083624.898926
1050	75168083624.898926
1200	75168083624.898926
1350	75168083624.898926
1500	67298932685.492073
