%count	fx
5	3384.124917
10	2154.044485
15	2154.044485
20	2154.044485
25	1499.869462
30	1499.869462
35	1499.869462
40	1499.869462
45	1499.869462
50	1499.869462
100	1499.869462
150	1499.869462
200	1499.869462
250	1499.869462
300	1499.869462
350	1499.869462
400	1499.869462
450	1499.869462
500	1499.869462
