%count	fx
15	5131.602401
30	4077.184619
45	4077.184619
60	4077.184619
75	4077.184619
90	4077.184619
105	4077.184619
120	4077.184619
135	4077.184619
150	3824.250280
300	3486.416068
450	3486.416068
600	2691.157704
750	2691.157704
900	2691.157704
1050	2691.157704
1200	2691.157704
1350	2691.157704
1500	2691.157704
