%count	fx
15	4341.119863
30	1896.667830
45	1896.667830
60	1896.667830
75	1896.667830
90	1896.667830
105	1896.667830
120	1896.667830
135	1896.667830
150	1896.667830
300	1664.466066
450	1664.466066
600	1497.459318
750	1497.459318
900	1497.459318
1050	1497.459318
1200	1490.252422
1350	1490.252422
1500	1490.252422
