%count	fx
5	16218687.381446
10	16218687.381446
15	16218687.381446
20	16218687.381446
25	4494368.399643
30	4494368.399643
35	4494368.399643
40	4494368.399643
45	4494368.399643
50	4494368.399643
100	4494368.399643
150	4494368.399643
200	4494368.399643
250	4494368.399643
300	4494368.399643
350	4494368.399643
400	2090385.067796
450	2090385.067796
500	2090385.067796
