%count	fx
15	1894.080812
30	1894.080812
45	1894.080812
60	1894.080812
75	1894.080812
90	1894.080812
105	1894.080812
120	1894.080812
135	1894.080812
150	1894.080812
300	1878.583922
450	1526.519177
600	1526.519177
750	1526.519177
900	1526.519177
1050	1526.519177
1200	1526.519177
1350	1526.519177
1500	1526.519177
