%count	fx
5	1402.527033
10	1402.527033
15	1402.527033
20	1170.193541
25	1170.193541
30	1170.193541
35	1170.193541
40	1170.193541
45	1170.193541
50	1170.193541
100	1170.193541
150	1170.193541
200	1170.193541
250	1170.193541
300	1170.193541
350	1124.454022
400	1124.454022
450	1124.454022
500	1124.454022
