%count	fx
15	5211177.160016
30	166985.293225
45	80225.873467
60	80225.873467
75	80225.873467
90	80225.873467
105	80225.873467
120	80225.873467
135	80225.873467
150	80225.873467
300	38462.709558
450	21135.357653
600	6556.691669
750	4507.991479
900	4507.991479
1050	3867.729870
1200	3867.729870
1350	3867.729870
1500	3867.729870
