%count	fx
15	600816374.775940
30	244102679.926522
45	190296333.948435
60	190296333.948435
75	190296333.948435
90	190296333.948435
105	190296333.948435
120	190296333.948435
135	190296333.948435
150	190296333.948435
300	190296333.948435
450	190296333.948435
600	82884066.749485
750	82884066.749485
900	82884066.749485
1050	82884066.749485
1200	82884066.749485
1350	82884066.749485
1500	82884066.749485
