%count	fx
15	99448.726198
30	99448.726198
45	99448.726198
60	99448.726198
75	99448.726198
90	99448.726198
105	99448.726198
120	99448.726198
135	99448.726198
150	99448.726198
300	13732.818820
450	13732.818820
600	11511.931976
750	11511.931976
900	6817.153984
1050	4185.366032
1200	4185.366032
1350	4185.366032
1500	4185.366032
