%count	fx
15	1738.358686
30	1738.358686
45	1738.358686
60	1738.358686
75	1738.358686
90	1738.358686
105	1738.358686
120	1738.358686
135	1738.358686
150	1738.358686
300	1738.358686
450	1588.341095
600	1588.341095
750	1588.341095
900	1588.341095
1050	1588.341095
1200	1588.341095
1350	1588.341095
1500	1588.341095
