%count	fx
5	653934159.947297
10	36761223.799138
15	36761223.799138
20	36761223.799138
25	36761223.799138
30	23742399.888298
35	23742399.888298
40	23742399.888298
45	23742399.888298
50	23742399.888298
100	2559988.336295
150	851517.881616
200	851517.881616
250	851517.881616
300	851517.881616
350	807458.190534
400	37052.761691
450	37052.761691
500	37052.761691
