     % Run	                  15	                  30	                  45	                  60	                  75	                  90	                 105	                 120	                 135	                 150	                 300	                 450	                 600	                 750	                 900	                1050	                1200	                1350	                1500	
        11	        1.004591e+03	        9.681371e+02	        9.561046e+02	        9.542418e+02	        9.542418e+02	        9.542418e+02	        9.542418e+02	        9.542418e+02	        9.542418e+02	        9.542418e+02	        9.281913e+02	        9.044976e+02	        9.000932e+02	        9.000932e+02	        9.000932e+02	        9.000932e+02	        8.785568e+02	        8.785568e+02	        8.785568e+02	
        12	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.327091e+02	        9.179896e+02	        9.179896e+02	        9.179896e+02	        9.179896e+02	        9.156851e+02	        9.114376e+02	        9.009992e+02	        9.009992e+02	        9.009992e+02	        9.009992e+02	
        13	        9.523204e+02	        9.007364e+02	        9.007364e+02	        9.007364e+02	        9.007364e+02	        9.007364e+02	        8.999627e+02	        8.999627e+02	        8.999627e+02	        8.999627e+02	        8.987602e+02	        8.966162e+02	        8.966162e+02	        8.906126e+02	        8.906126e+02	        8.737822e+02	        8.517285e+02	        8.517285e+02	        8.517285e+02	
        14	        9.594237e+02	        9.594237e+02	        9.594237e+02	        9.516402e+02	        9.516402e+02	        9.516402e+02	        9.355944e+02	        9.299574e+02	        9.299574e+02	        9.299574e+02	        9.299574e+02	        8.761783e+02	        8.761783e+02	        8.369061e+02	        8.369061e+02	        8.369061e+02	        8.369061e+02	        8.369061e+02	        8.369061e+02	
        15	        9.832428e+02	        9.832428e+02	        9.796469e+02	        9.584496e+02	        9.584496e+02	        9.381127e+02	        9.170191e+02	        9.170191e+02	        9.170191e+02	        9.170191e+02	        8.905606e+02	        8.905606e+02	        8.895408e+02	        8.895408e+02	        8.895408e+02	        8.895408e+02	        8.895408e+02	        8.813067e+02	        8.683068e+02	
        16	        9.462384e+02	        9.462384e+02	        9.074272e+02	        9.074272e+02	        9.074272e+02	        9.062057e+02	        9.036232e+02	        9.036232e+02	        9.036232e+02	        9.036232e+02	        9.036232e+02	        8.974965e+02	        8.974965e+02	        8.974965e+02	        8.971000e+02	        8.971000e+02	        8.971000e+02	        8.792573e+02	        8.792573e+02	
        17	        9.819461e+02	        9.819461e+02	        9.819461e+02	        9.819461e+02	        9.214027e+02	        9.214027e+02	        9.214027e+02	        9.214027e+02	        9.214027e+02	        9.214027e+02	        9.002509e+02	        9.002509e+02	        8.996820e+02	        8.808356e+02	        8.808356e+02	        8.808356e+02	        8.808356e+02	        8.808356e+02	        8.808356e+02	
        18	        9.920290e+02	        9.802396e+02	        9.692990e+02	        9.692990e+02	        9.651435e+02	        9.599512e+02	        9.183944e+02	        9.183944e+02	        9.183944e+02	        9.183944e+02	        9.183944e+02	        9.053440e+02	        8.895083e+02	        8.397833e+02	        8.397833e+02	        8.397833e+02	        8.397833e+02	        8.397833e+02	        8.397833e+02	
        19	        9.971273e+02	        9.701431e+02	        9.701431e+02	        9.588404e+02	        9.549467e+02	        9.483285e+02	        9.483285e+02	        9.157124e+02	        9.157124e+02	        9.157124e+02	        9.157124e+02	        8.994893e+02	        8.895022e+02	        8.895022e+02	        8.772098e+02	        8.772098e+02	        8.772098e+02	        8.772098e+02	        8.772098e+02	
        20	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.176025e+02	        9.026781e+02	        9.026781e+02	        9.026781e+02	        9.026781e+02	        8.909257e+02	        8.909257e+02	        8.909257e+02	        8.909257e+02	
