%count	fx
15	10133.326668
30	10133.326668
45	10133.326668
60	10133.326668
75	10133.326668
90	10133.326668
105	10133.326668
120	9634.695778
135	9634.695778
150	9634.695778
300	9634.695778
450	9212.649575
600	9212.649575
750	9212.649575
900	8902.682768
1050	8902.682768
1200	8902.682768
1350	8626.633836
1500	8626.633836
