%count	fx
5	1244.070993
10	1244.070993
15	1240.454997
20	1240.454997
25	1240.454997
30	1240.454997
35	1240.454997
40	1204.182525
45	1172.340767
50	1172.340767
100	1143.177624
150	1143.177624
200	1143.177624
250	1143.177624
300	1143.177624
350	1130.633958
400	1130.633958
450	1130.633958
500	1130.633958
