%count	fx
15	3733.902091
30	3733.902091
45	3733.902091
60	3733.902091
75	3733.902091
90	3733.902091
105	3733.902091
120	3628.035799
135	3021.583701
150	3021.583701
300	3021.583701
450	2763.772756
600	2763.772756
750	2763.772756
900	2763.772756
1050	2763.772756
1200	2763.772756
1350	2763.772756
1500	2763.772756
