%count	fx
5	4094.422490
10	3589.625942
15	3589.625942
20	3589.625942
25	3589.625942
30	3589.625942
35	3589.625942
40	3537.204042
45	3534.851550
50	3534.851550
100	3158.986750
150	3158.986750
200	3158.986750
250	3026.826135
300	3026.826135
350	2817.124449
400	2817.124449
450	2817.124449
500	2733.232033
