%count	fx
15	2306.838682
30	2306.838682
45	2306.838682
60	2306.838682
75	2306.838682
90	2306.838682
105	2306.838682
120	2306.838682
135	2306.838682
150	2306.838682
300	2280.601586
450	2187.959959
600	2088.382364
750	2062.694698
900	2062.694698
1050	1937.068147
1200	1937.068147
1350	1937.068147
1500	1896.018046
