%count	fx
15	186238.504769
30	186238.504769
45	186238.504769
60	186238.504769
75	186238.504769
90	29641.811300
105	29641.811300
120	29641.811300
135	29641.811300
150	29641.811300
300	29641.811300
450	29641.811300
600	11990.140281
750	11990.140281
900	7637.652473
1050	7637.652473
1200	7637.652473
1350	7637.652473
1500	7637.652473
