%count	fx
5	1761.171869
10	1723.165688
15	1718.827693
20	1718.827693
25	1700.837092
30	1685.471720
35	1685.471720
40	1685.471720
45	1684.011089
50	1684.011089
100	1684.011089
150	1654.154400
200	1654.154400
250	1650.076059
300	1650.076059
350	1650.076059
400	1650.076059
450	1645.905945
500	1617.444656
