%count	fx
5	3007.065226
10	3007.065226
15	3007.065226
20	3007.065226
25	3007.065226
30	3007.065226
35	3007.065226
40	2944.494334
45	2944.494334
50	2944.494334
100	2944.494334
150	2944.494334
200	2611.040169
250	2611.040169
300	2611.040169
350	2598.540842
400	2598.540842
450	2540.549117
500	2540.549117
