%count	fx
5	3041.369715
10	3041.369715
15	3041.369715
20	2162.873941
25	2162.873941
30	2162.873941
35	2162.873941
40	2162.873941
45	2162.873941
50	2162.873941
100	1815.572713
150	1815.572713
200	1815.572713
250	1815.572713
300	1815.572713
350	1815.572713
400	1815.572713
450	1815.572713
500	1815.572713
