%count	fx
5	2642.870240
10	2575.315558
15	2214.555556
20	2214.555556
25	2214.555556
30	2214.555556
35	2088.763595
40	2088.763595
45	2086.874535
50	2086.874535
100	2086.874535
150	2017.493827
200	2017.493827
250	2017.493827
300	1920.148435
350	1920.148435
400	1920.148435
450	1920.148435
500	1920.148435
