%count	fx
15	2084.254531
30	2084.254531
45	2084.254531
60	2084.254531
75	2084.254531
90	2084.254531
105	1832.890082
120	1832.890082
135	1800.855581
150	1800.855581
300	1800.855581
450	1800.855581
600	1800.855581
750	1800.855581
900	1769.661680
1050	1564.152976
1200	1525.946668
1350	1525.946668
1500	1525.946668
