%count	fx
5	5682850.118423
10	4280942.884456
15	4280942.884456
20	726881.459754
25	726881.459754
30	726881.459754
35	726881.459754
40	726881.459754
45	726881.459754
50	726881.459754
100	692759.348466
150	151174.637059
200	151174.637059
250	83251.840561
300	83251.840561
350	83251.840561
400	83251.840561
450	54969.820568
500	54969.820568
