%count	fx
15	29307679.923082
30	29307679.923082
45	29307679.923082
60	19386554.154786
75	10113961.923441
90	2020890.142272
105	2020890.142272
120	1468218.453856
135	1468218.453856
150	1392666.897765
300	344272.079238
450	344272.079238
600	323164.168622
750	275412.488464
900	275412.488464
1050	192020.417577
1200	176976.835375
1350	176976.835375
1500	144102.101233
