%count	fx
5	458990.698596
10	92098.710449
15	92098.710449
20	92098.710449
25	92098.710449
30	92098.710449
35	92098.710449
40	92098.710449
45	92098.710449
50	92098.710449
100	64883.979816
150	64883.979816
200	64883.979816
250	64883.979816
300	64883.979816
350	64883.979816
400	8508.240235
450	8508.240235
500	8508.240235
